dmel_FBgn,dmel_NCBI_ID,dsim_NCBI_ID,dsim_GLEANR_ID,dsim_FBgn,flag_dsim_FBgn_dup,#clusterid,num_GLEANRIDs_sim,flag_singleton,num_unique_dsim_clusterID_per_FBgn,flag_discrepant_FBgn_2_GLEANR_link,flag_many_dmel_FBgn,flag_many_dmel_NCBI_ID,flag_many_dsim_NCBI_ID,flag_many_dsim_GLEANR_ID
FBgn0259113,42553.0,6727168.0,dsim_GLEANR_3756,FBgn0191451,0.0,260.0,1.0,1.0,1,0,0,0,0,0
FBgn0011766,42550.0,6727171.0,dsim_GLEANR_3758,FBgn0191453,0.0,8293.0,1.0,1.0,1,0,0,0,0,0
FBgn0283499,42549.0,6727173.0,dsim_GLEANR_3759,FBgn0191454,0.0,2082.0,1.0,1.0,1,0,0,0,0,0
FBgn0038892,42548.0,6727175.0,dsim_GLEANR_3761,FBgn0191456,0.0,239.0,50.0,0.0,1,0,0,0,0,0
FBgn0002941,42547.0,6727176.0,dsim_GLEANR_3762,FBgn0191457,0.0,12970.0,1.0,1.0,1,0,0,0,0,0
FBgn0011278|FBgn0008651,42542.0|42541.0,6727184.0|6727185.0,dsim_GLEANR_3764|dsim_GLEANR_3765,FBgn0191459,1.0,12962.0,1.0,1.0,2,1,1,1,1,1
FBgn0011278|FBgn0008651,42542.0|42541.0,6727184.0|6727185.0,dsim_GLEANR_3764|dsim_GLEANR_3765,FBgn0191460,1.0,12962.0,1.0,1.0,2,1,1,1,1,1
FBgn0038886,42538.0,6727189.0,dsim_GLEANR_3766,FBgn0191461,0.0,17130.0,1.0,1.0,1,0,0,0,0,0
FBgn0038881,42531.0,6727208.0,dsim_GLEANR_3777,FBgn0191472,0.0,7353.0,1.0,1.0,1,0,0,0,0,0
FBgn0038880,42530.0,6727209.0,dsim_GLEANR_3778,FBgn0191473,0.0,5584.0,1.0,1.0,1,0,0,0,0,0
FBgn0030332|FBgn0038878,32128.0|42528.0,6725713.0|6727211.0,dsim_GLEANR_16213|dsim_GLEANR_3779,FBgn0191474,1.0,294.0,3.0,0.0,1,0,1,1,1,1
FBgn0038877,42527.0,6727212.0,dsim_GLEANR_3781,FBgn0191477,0.0,1913.0,1.0,1.0,1,0,0,0,0,0
FBgn0043012,42525.0,6727214.0,dsim_GLEANR_3782,FBgn0191478,0.0,11938.0,1.0,1.0,1,0,0,0,0,0
FBgn0285937,42524.0,6727215.0,dsim_GLEANR_3783,FBgn0191479,0.0,9148.0,1.0,1.0,1,0,0,0,0,0
FBgn0038871,42519.0,6727221.0,dsim_GLEANR_3785,FBgn0191481,0.0,1463.0,1.0,1.0,1,0,0,0,0,0
FBgn0038869,42517.0,6727223.0,dsim_GLEANR_3786,FBgn0191482,0.0,10557.0,1.0,1.0,1,0,0,0,0,0
FBgn0260004,42514.0,6727228.0,dsim_GLEANR_3789,FBgn0191485,0.0,5986.0,1.0,1.0,1,0,0,0,0,0
FBgn0038865,42512.0,27206458.0,dsim_GLEANR_3790,FBgn0191486,0.0,4994.0,1.0,1.0,1,0,0,0,0,0
FBgn0038859,42506.0,6727233.0,dsim_GLEANR_3792,FBgn0191488,0.0,3325.0,1.0,1.0,1,0,0,0,0,0
FBgn0283468,42504.0,6727235.0,dsim_GLEANR_3793,FBgn0191489,0.0,5427.0,1.0,1.0,1,0,0,0,0,0
FBgn0266674,42499.0,6727239.0,dsim_GLEANR_3794,FBgn0191490,0.0,9784.0,1.0,1.0,1,0,0,0,0,0
FBgn0038854,42497.0,6727241.0,dsim_GLEANR_3795,FBgn0191491,0.0,3336.0,1.0,1.0,1,0,0,0,0,0
FBgn0038853,42496.0,6727242.0,dsim_GLEANR_3796,FBgn0191492,0.0,9236.0,1.0,1.0,1,0,0,0,0,0
FBgn0038852,42495.0,6727243.0,dsim_GLEANR_3797,FBgn0191493,0.0,7468.0,4.0,0.0,1,0,0,0,0,0
FBgn0003257,42493.0,6727245.0,dsim_GLEANR_3798,FBgn0191494,0.0,10110.0,1.0,1.0,1,0,0,0,0,0
FBgn0025865,42491.0,6727247.0,dsim_GLEANR_3799,FBgn0191495,0.0,2.0,1.0,1.0,1,0,0,0,0,0
FBgn0038849|FBgn0051207,42488.0|326125.0,6727249.0|6727250.0,dsim_GLEANR_3801|dsim_GLEANR_3802,FBgn0191497,1.0,3000.0,2.0,0.0,1,0,1,1,1,1
FBgn0038849|FBgn0051207,42488.0|326125.0,6727249.0|6727250.0,dsim_GLEANR_3801|dsim_GLEANR_3802,FBgn0191498,1.0,3000.0,2.0,0.0,1,0,1,1,1,1
FBgn0051189,42487.0,6727251.0,dsim_GLEANR_3804,FBgn0191500,0.0,4207.0,1.0,1.0,1,0,0,0,0,0
FBgn0013812,42485.0,6727253.0,dsim_GLEANR_3805,FBgn0191501,0.0,602.0,15.0,0.0,1,0,0,0,0,0
FBgn0046763,50050.0,6727254.0,dsim_GLEANR_3806,FBgn0191502,0.0,2850.0,1.0,1.0,1,0,0,0,0,0
FBgn0038845,42482.0,6727258.0,dsim_GLEANR_3807,FBgn0191503,0.0,1889.0,1.0,1.0,1,0,0,0,0,0
FBgn0051191,42477.0,6727260.0,dsim_GLEANR_3808,FBgn0191504,0.0,3748.0,1.0,1.0,1,0,0,0,0,0
FBgn0044810,117460.0,6727263.0,dsim_GLEANR_3809,FBgn0191505,0.0,2141.0,1.0,1.0,1,0,0,0,0,0
FBgn0038839,42475.0,27206459.0,dsim_GLEANR_3810,FBgn0191506,0.0,8333.0,1.0,1.0,1,0,0,0,0,0
FBgn0038837,42473.0,6727273.0,dsim_GLEANR_3812,FBgn0191507,0.0,1272.0,6.0,0.0,1,0,0,0,0,0
FBgn0259215,42471.0,6727275.0,dsim_GLEANR_3814,FBgn0191509,0.0,2074.0,1.0,1.0,1,0,0,0,0,0
FBgn0027493,42466.0,6727281.0,dsim_GLEANR_3815,FBgn0191510,0.0,15342.0,1.0,1.0,1,0,0,0,0,0
FBgn0038830,42465.0,6727283.0,dsim_GLEANR_3817,FBgn0191512,0.0,3632.0,1.0,1.0,1,0,0,0,0,0
FBgn0038829,42463.0,6727287.0,dsim_GLEANR_3818,FBgn0191513,0.0,2308.0,1.0,1.0,1,0,0,0,0,0
FBgn0038828,42462.0,6727289.0,dsim_GLEANR_3820,FBgn0191515,0.0,5705.0,1.0,1.0,1,0,0,0,0,0
FBgn0038827,2768674.0,6727290.0,dsim_GLEANR_3821,FBgn0191516,0.0,3063.0,1.0,1.0,1,0,0,0,0,0
FBgn0046689,318725.0,6727292.0,dsim_GLEANR_3822,FBgn0191517,0.0,3256.0,1.0,1.0,1,0,0,0,0,0
FBgn0051195,46155.0,6727293.0,dsim_GLEANR_3823,FBgn0191518,0.0,4704.0,1.0,1.0,1,0,0,0,0,0
FBgn0051200,326124.0,6727297.0,dsim_GLEANR_3825,FBgn0191519,0.0,2338.0,1.0,1.0,1,0,0,0,0,0
FBgn0051199,42456.0,6727298.0,dsim_GLEANR_3826,FBgn0191520,0.0,2089.0,1.0,1.0,1,0,0,0,0,0
FBgn0038821,42454.0,6727299.0,dsim_GLEANR_3827,FBgn0191521,0.0,11565.0,1.0,1.0,1,0,0,0,0,0
FBgn0024944,43982.0,6727306.0,dsim_GLEANR_3829,FBgn0191523,0.0,5058.0,1.0,1.0,1,0,0,0,0,0
FBgn0038820,42451.0,6727307.0,dsim_GLEANR_3830,FBgn0191525,0.0,9962.0,1.0,1.0,1,0,0,0,0,0
FBgn0038818,42449.0,6727309.0,dsim_GLEANR_3831,FBgn0191526,0.0,440.0,1.0,1.0,1,0,0,0,0,0
FBgn0015279,42446.0,6727314.0,dsim_GLEANR_3834,FBgn0191529,0.0,10242.0,1.0,1.0,1,0,0,0,0,0
FBgn0038814,42443.0,6727317.0,dsim_GLEANR_3835,FBgn0191530,0.0,7192.0,1.0,1.0,1,0,0,0,0,0
FBgn0038811,42440.0,6727320.0,dsim_GLEANR_3836,FBgn0191531,0.0,403.0,1.0,1.0,1,0,0,0,0,0
FBgn0014029,42438.0,6727322.0,dsim_GLEANR_3837,FBgn0191532,0.0,8235.0,2.0,0.0,1,0,0,0,0,0
FBgn0038809,42437.0,6727323.0,dsim_GLEANR_3838,FBgn0191533,0.0,5477.0,1.0,1.0,1,0,0,0,0,0
FBgn0054008,3885577.0,6727324.0,dsim_GLEANR_3839,FBgn0191534,0.0,8016.0,1.0,1.0,1,0,0,0,0,0
FBgn0023212,42435.0,6727326.0,dsim_GLEANR_3840,FBgn0191536,0.0,6520.0,1.0,1.0,1,0,0,0,0,0
FBgn0038805,42433.0,6727328.0,dsim_GLEANR_3841,FBgn0191537,0.0,673.0,1.0,1.0,1,0,0,0,0,0
FBgn0038804,42432.0,27206460.0,dsim_GLEANR_3842,FBgn0191538,0.0,7385.0,1.0,1.0,1,0,0,0,0,0
FBgn0040575,50048.0,6727332.0,dsim_GLEANR_3843,FBgn0191539,0.0,7989.0,1.0,1.0,1,0,0,0,0,0
FBgn0067783,42429.0,6727334.0,dsim_GLEANR_3844,FBgn0191540,0.0,5111.0,1.0,1.0,1,0,0,0,0,0
FBgn0016917,42428.0,6727335.0,dsim_GLEANR_3845,FBgn0191541,0.0,3200.0,1.0,1.0,1,0,0,0,0,0
FBgn0038799,42426.0,6727337.0,dsim_GLEANR_3847,FBgn0191543,0.0,2639.0,1.0,1.0,1,0,0,0,0,0
FBgn0002869|FBgn0038790,42424.0|42416.0,6727339.0|6739688.0,dsim_GLEANR_3848|dsim_GLEANR_15163,FBgn0191544,1.0,6854.0,3.0,0.0,1,0,1,1,1,1
FBgn0038797,54520426.0,6727340.0,dsim_GLEANR_3849,FBgn0191545,0.0,6389.0,1.0,1.0,1,0,0,0,0,0
FBgn0038795,42421.0,6727346.0,dsim_GLEANR_3853,FBgn0191549,0.0,7557.0,1.0,1.0,1,0,0,0,0,0
FBgn0262869,3346162.0,6727349.0,dsim_GLEANR_3856,FBgn0191552,0.0,7158.0,1.0,1.0,1,0,0,0,0,0
FBgn0038787,42413.0,6727354.0,dsim_GLEANR_3857,FBgn0191553,0.0,13662.0,1.0,1.0,1,0,0,0,0,0
FBgn0038783,42409.0,6727358.0,dsim_GLEANR_3859,FBgn0191555,0.0,5423.0,1.0,1.0,1,0,0,0,0,0
FBgn0038775,42401.0,6727366.0,dsim_GLEANR_3862,FBgn0191558,0.0,979.0,1.0,1.0,1,0,0,0,0,0
FBgn0051206,318627.0,6727370.0,dsim_GLEANR_3863,FBgn0191559,0.0,8745.0,1.0,1.0,1,0,0,0,0,0
FBgn0038771,42396.0,6727373.0,dsim_GLEANR_3866,FBgn0191562,0.0,2326.0,1.0,1.0,1,0,0,0,0,0
FBgn0040571,50044.0,6727375.0,dsim_GLEANR_3867,FBgn0191563,0.0,7547.0,1.0,1.0,1,0,0,0,0,0
FBgn0038769,42394.0,6727378.0,dsim_GLEANR_3868,FBgn0191564,0.0,1248.0,1.0,1.0,1,0,0,0,0,0
FBgn0038767,42392.0,6727380.0,dsim_GLEANR_3869,FBgn0191565,0.0,1345.0,1.0,1.0,1,0,0,0,0,0
FBgn0038765,42390.0,6727382.0,dsim_GLEANR_3870,FBgn0191566,0.0,17139.0,1.0,1.0,1,0,0,0,0,0
FBgn0038763,42388.0,6727384.0,dsim_GLEANR_3871,FBgn0191567,0.0,2469.0,1.0,1.0,1,0,0,0,0,0
FBgn0038761,42386.0,6727387.0,dsim_GLEANR_3872,FBgn0191568,0.0,8002.0,1.0,1.0,1,0,0,0,0,0
FBgn0038753,42377.0,6727393.0,dsim_GLEANR_3874,FBgn0191569,0.0,7175.0,1.0,1.0,1,0,0,0,0,0
FBgn0038752,42376.0,6727394.0,dsim_GLEANR_3875,FBgn0191570,0.0,10366.0,1.0,1.0,1,0,0,0,0,0
FBgn0038750,42374.0,6727396.0,dsim_GLEANR_3876,FBgn0191571,0.0,5335.0,1.0,1.0,1,0,0,0,0,0
FBgn0038745,42369.0,6727401.0,dsim_GLEANR_3879,FBgn0191574,0.0,98.0,1.0,1.0,1,0,0,0,0,0
FBgn0002940,42367.0,6727403.0,dsim_GLEANR_3880,FBgn0191575,0.0,3599.0,1.0,1.0,1,0,0,0,0,0
FBgn0038741,42363.0,6727406.0,dsim_GLEANR_3881,FBgn0191576,0.0,4253.0,1.0,1.0,1,0,0,0,0,0
FBgn0038740,42362.0,6727407.0,dsim_GLEANR_3882,FBgn0191577,0.0,981.0,16.0,0.0,1,0,0,0,0,0
FBgn0038738,42360.0,6727409.0,dsim_GLEANR_3883,FBgn0191578,0.0,971.0,1.0,1.0,1,0,0,0,0,0
FBgn0261984,42358.0,6727411.0,dsim_GLEANR_3884,FBgn0191579,0.0,4614.0,1.0,1.0,1,0,0,0,0,0
FBgn0030034,31771.0,6727414.0,dsim_GLEANR_3885,FBgn0191580,0.0,4414.0,1.0,1.0,1,0,0,0,0,0
FBgn0014135,42356.0,6727415.0,dsim_GLEANR_3886,FBgn0191581,0.0,7117.0,1.0,1.0,1,0,0,0,0,0
FBgn0038733,42354.0,6727420.0,dsim_GLEANR_3109,FBgn0191582,1.0,89.0,4.0,0.0,1,0,0,0,0,0
FBgn0085315,5740178.0,6727425.0,dsim_GLEANR_3888,FBgn0191583,0.0,3160.0,1.0,1.0,1,0,0,0,0,0
FBgn0038725,42345.0,6727430.0,dsim_GLEANR_3889,FBgn0191584,0.0,4814.0,1.0,1.0,1,0,0,0,0,0
FBgn0038723,42343.0,6727433.0,dsim_GLEANR_3890,FBgn0191586,0.0,1400.0,1.0,1.0,1,0,0,0,0,0
FBgn0283536,42341.0,6727435.0,dsim_GLEANR_3891,FBgn0191587,0.0,1166.0,1.0,1.0,1,0,0,0,0,0
FBgn0038721,42340.0,6727436.0,dsim_GLEANR_3892,FBgn0191588,0.0,5396.0,2.0,0.0,1,0,0,0,0,0
FBgn0038720,42339.0,6727437.0,dsim_GLEANR_3893,FBgn0191589,0.0,1323.0,3.0,0.0,1,0,0,0,0,0
FBgn0038714,42333.0,6727443.0,dsim_GLEANR_3894,FBgn0191590,0.0,7974.0,3.0,0.0,1,0,0,0,0,0
FBgn0038709,42328.0,6727448.0,dsim_GLEANR_3895,FBgn0191591,0.0,6421.0,1.0,1.0,1,0,0,0,0,0
FBgn0038706,42324.0,6727450.0,dsim_GLEANR_3896,FBgn0191592,0.0,7406.0,1.0,1.0,1,0,0,0,0,0
FBgn0051244,326129.0,6727455.0,dsim_GLEANR_3898,FBgn0191594,0.0,1785.0,1.0,1.0,1,0,0,0,0,0
FBgn0051245,42316.0,6727462.0,dsim_GLEANR_3900,FBgn0191596,0.0,640.0,1.0,1.0,1,0,0,0,0,0
FBgn0051404,318714.0,6727463.0,dsim_GLEANR_3901,FBgn0191597,0.0,7391.0,1.0,1.0,1,0,0,0,0,0
FBgn0038697,42315.0,6727464.0,dsim_GLEANR_3902,FBgn0191598,0.0,3659.0,1.0,1.0,1,0,0,0,0,0
FBgn0038694,42311.0,6727472.0,dsim_GLEANR_3906,FBgn0191601,0.0,1807.0,1.0,1.0,1,0,0,0,0,0
FBgn0038693,42310.0,6727473.0,dsim_GLEANR_3907,FBgn0191602,0.0,1029.0,1.0,1.0,1,0,0,0,0,0
FBgn0038691,42308.0,6727475.0,dsim_GLEANR_3908,FBgn0191603,0.0,2971.0,1.0,1.0,1,0,0,0,0,0
FBgn0038690,42307.0,6727476.0,dsim_GLEANR_3909,FBgn0191604,0.0,2369.0,1.0,1.0,1,0,0,0,0,0
FBgn0267975,42306.0,6727477.0,dsim_GLEANR_3910,FBgn0191606,0.0,559.0,1.0,1.0,1,0,0,0,0,0
FBgn0038686,42302.0,6727480.0,dsim_GLEANR_3911,FBgn0191607,0.0,7733.0,1.0,1.0,1,0,0,0,0,0
FBgn0259704,7354421.0,6727483.0,dsim_GLEANR_3912,FBgn0191608,0.0,7064.0,1.0,1.0,1,0,0,0,0,0
FBgn0038683,42298.0,6727484.0,dsim_GLEANR_3913,FBgn0191609,0.0,17140.0,1.0,1.0,1,0,0,0,0,0
FBgn0038682,42296.0,6727487.0,dsim_GLEANR_3915,FBgn0191611,0.0,5266.0,1.0,1.0,1,0,0,0,0,0
FBgn0261285,42295.0,6727488.0,dsim_GLEANR_3916,FBgn0191612,0.0,2276.0,1.0,1.0,1,0,0,0,0,0
FBgn0038678,42290.0,6727494.0,dsim_GLEANR_3918,FBgn0191614,0.0,5712.0,1.0,1.0,1,0,0,0,0,0
FBgn0004876,42289.0,6727495.0,dsim_GLEANR_3919,FBgn0191615,0.0,12955.0,1.0,1.0,1,0,0,0,0,0
FBgn0027784,42285.0,6727498.0,dsim_GLEANR_3920,FBgn0191616,0.0,9090.0,1.0,1.0,1,0,0,0,0,0
FBgn0260779,42283.0,6727501.0,dsim_GLEANR_3921,FBgn0191617,0.0,4035.0,1.0,1.0,1,0,0,0,0,0
FBgn0038672,42279.0,6727505.0,dsim_GLEANR_3922,FBgn0191618,0.0,304.0,1.0,1.0,1,0,0,0,0,0
FBgn0261792,42274.0,6727507.0,dsim_GLEANR_3923,FBgn0191619,0.0,5148.0,1.0,1.0,1,0,0,0,0,0
FBgn0038666,42272.0,6727509.0,dsim_GLEANR_3924,FBgn0191620,0.0,3314.0,1.0,1.0,1,0,0,0,0,0
FBgn0038665,42271.0,6727510.0,dsim_GLEANR_3925,FBgn0191621,0.0,9243.0,1.0,1.0,1,0,0,0,0,0
FBgn0038662,42268.0,6727513.0,dsim_GLEANR_3928,FBgn0191622,0.0,12340.0,1.0,1.0,1,0,0,0,0,0
FBgn0038660,42266.0,6727516.0,dsim_GLEANR_3929,FBgn0191623,0.0,13831.0,1.0,1.0,1,0,0,0,0,0
FBgn0038658,42264.0,6727519.0,dsim_GLEANR_3931,FBgn0191625,0.0,2587.0,1.0,1.0,1,0,0,0,0,0
FBgn0085313,5740234.0,6727520.0,dsim_GLEANR_3932,FBgn0191626,0.0,8699.0,1.0,1.0,1,0,0,0,0,0
FBgn0038656,42262.0,6727521.0,dsim_GLEANR_3933,FBgn0191627,0.0,8829.0,1.0,1.0,1,0,0,0,0,0
FBgn0051226,318633.0,6727526.0,dsim_GLEANR_3934,FBgn0191628,0.0,373.0,1.0,1.0,1,0,0,0,0,0
FBgn0038653,42258.0,6727527.0,dsim_GLEANR_3935,FBgn0191629,0.0,9486.0,1.0,1.0,1,0,0,0,0,0
FBgn0038652,42257.0,6727528.0,dsim_GLEANR_3936,FBgn0191630,0.0,10144.0,1.0,1.0,1,0,0,0,0,0
FBgn0038651,42256.0,6727529.0,dsim_GLEANR_3937,FBgn0191631,0.0,2211.0,1.0,1.0,1,0,0,0,0,0
FBgn0038649,42254.0,6727532.0,dsim_GLEANR_3938,FBgn0191632,0.0,12736.0,1.0,1.0,1,0,0,0,0,0
FBgn0024329,42253.0,6727533.0,dsim_GLEANR_3939,FBgn0191633,0.0,5550.0,1.0,1.0,1,0,0,0,0,0
FBgn0038643,3346166.0,6727537.0,dsim_GLEANR_3940,FBgn0191634,0.0,8051.0,1.0,1.0,1,0,0,0,0,0
FBgn0261065,42240.0,6727545.0,dsim_GLEANR_3942,FBgn0191636,0.0,12874.0,1.0,1.0,1,0,0,0,0,0
FBgn0051224,42237.0,6727548.0,dsim_GLEANR_3944,FBgn0191638,0.0,6747.0,2.0,0.0,1,0,0,0,0,0
FBgn0038632,42235.0,6727550.0,dsim_GLEANR_3945,FBgn0191639,0.0,4227.0,1.0,1.0,1,0,0,0,0,0
FBgn0038631,42234.0,6727552.0,dsim_GLEANR_3947,FBgn0191641,0.0,11022.0,1.0,1.0,1,0,0,0,0,0
FBgn0038629,42232.0,6727554.0,dsim_GLEANR_3948,FBgn0191642,0.0,11099.0,2.0,0.0,1,0,0,0,0,0
FBgn0038617,42218.0,6727563.0,dsim_GLEANR_3953,FBgn0191647,0.0,9836.0,1.0,1.0,1,0,0,0,0,0
FBgn0028670,42216.0,6727564.0,dsim_GLEANR_3954,FBgn0191648,0.0,707.0,5.0,0.0,1,0,0,0,0,0
FBgn0038613,42214.0,6727565.0,dsim_GLEANR_3955,FBgn0191649,0.0,707.0,5.0,0.0,1,0,0,0,0,0
FBgn0038611,42212.0,6727568.0,dsim_GLEANR_3957,FBgn0191651,0.0,707.0,5.0,0.0,1,0,0,0,0,0
FBgn0038610,42211.0,6727569.0,dsim_GLEANR_3958,FBgn0191652,0.0,4592.0,1.0,1.0,1,0,0,0,0,0
FBgn0004618,42210.0,6727571.0,dsim_GLEANR_3959,FBgn0191653,0.0,330.0,1.0,1.0,1,0,0,0,0,0
FBgn0038608,42208.0,6727574.0,dsim_GLEANR_3961,FBgn0191656,0.0,1869.0,1.0,1.0,1,0,0,0,0,0
FBgn0038606,42206.0,6727576.0,dsim_GLEANR_3962,FBgn0191657,0.0,4538.0,1.0,1.0,1,0,0,0,0,0
FBgn0038603,42203.0,6727578.0,dsim_GLEANR_3964,FBgn0191659,0.0,10365.0,1.0,1.0,1,0,0,0,0,0
FBgn0038602,42202.0,6727579.0,dsim_GLEANR_3965,FBgn0191660,0.0,1986.0,1.0,1.0,1,0,0,0,0,0
FBgn0038601,42201.0,6727580.0,dsim_GLEANR_3966,FBgn0191661,0.0,1261.0,1.0,1.0,1,0,0,0,0,0
FBgn0010877,47260.0,6727582.0,dsim_GLEANR_3967,FBgn0191662,0.0,3916.0,1.0,1.0,1,0,0,0,0,0
FBgn0038598,42197.0,6727583.0,dsim_GLEANR_3968,FBgn0191663,0.0,6675.0,1.0,1.0,1,0,0,0,0,0
FBgn0035132,38057.0,6740503.0,dsim_GLEANR_397,FBgn0191665,0.0,4235.0,1.0,1.0,1,0,0,0,0,0
FBgn0038595,42194.0,6727586.0,dsim_GLEANR_3970,FBgn0191666,0.0,9174.0,1.0,1.0,1,0,0,0,0,0
FBgn0038593,42192.0,6727587.0,dsim_GLEANR_3971,FBgn0191667,0.0,12892.0,1.0,1.0,1,0,0,0,0,0
FBgn0038590,42189.0,6727591.0,dsim_GLEANR_3973,FBgn0191669,0.0,11227.0,1.0,1.0,1,0,0,0,0,0
FBgn0038588,42187.0,6727593.0,dsim_GLEANR_3974,FBgn0191670,0.0,10575.0,1.0,1.0,1,0,0,0,0,0
FBgn0038586,42184.0,6727596.0,dsim_GLEANR_3975,FBgn0191671,0.0,7267.0,1.0,1.0,1,0,0,0,0,0
FBgn0038584,42182.0,6727598.0,dsim_GLEANR_3976,FBgn0191672,0.0,4117.0,1.0,1.0,1,0,0,0,0,0
FBgn0038583,42181.0,6727601.0,dsim_GLEANR_3978,FBgn0191674,0.0,4136.0,1.0,1.0,1,0,0,0,0,0
FBgn0011481,42177.0,6727606.0,dsim_GLEANR_3979,FBgn0191675,0.0,1445.0,1.0,1.0,1,0,0,0,0,0
FBgn0038579,42176.0,6727607.0,dsim_GLEANR_3980,FBgn0191676,0.0,4078.0,1.0,1.0,1,0,0,0,0,0
FBgn0038577,42174.0,6727610.0,dsim_GLEANR_3981,FBgn0191677,0.0,2045.0,1.0,1.0,1,0,0,0,0,0
FBgn0038575|FBgn0051948,42172.0|326178.0,6727612.0|6730709.0,dsim_GLEANR_3982|dsim_GLEANR_6579,FBgn0191678,1.0,6107.0,2.0,0.0,1,0,1,1,1,1
FBgn0261532,42171.0,6727613.0,dsim_GLEANR_3983,FBgn0191679,0.0,10533.0,1.0,1.0,1,0,0,0,0,0
FBgn0038571,3772662.0,6727616.0,dsim_GLEANR_3984,FBgn0191680,0.0,14012.0,1.0,1.0,1,0,0,0,0,0
FBgn0038570,3771951.0,6727617.0,dsim_GLEANR_3985,FBgn0191681,0.0,5845.0,1.0,1.0,1,0,0,0,0,0
FBgn0010389,42160.0,6727626.0,dsim_GLEANR_3987,FBgn0191682,0.0,1895.0,3.0,0.0,1,0,0,0,0,0
FBgn0053547,42150.0,6727632.0,dsim_GLEANR_3988,FBgn0191683,0.0,3084.0,1.0,1.0,1,0,0,0,0,0
FBgn0038552,42146.0,6727637.0,dsim_GLEANR_3989,FBgn0191684,0.0,13573.0,1.0,1.0,1,0,0,0,0,0
FBgn0038551,42145.0,6727638.0,dsim_GLEANR_3990,FBgn0191685,0.0,4718.0,4.0,0.0,1,0,0,0,0,0
FBgn0038550,42144.0,6727639.0,dsim_GLEANR_3991,FBgn0191686,0.0,4718.0,4.0,0.0,1,0,0,0,0,0
FBgn0038549,42143.0,6727640.0,dsim_GLEANR_3992,FBgn0191687,0.0,4718.0,4.0,0.0,1,0,0,0,0,0
FBgn0038548,42142.0,6727641.0,dsim_GLEANR_3993,FBgn0191688,0.0,4718.0,4.0,0.0,1,0,0,0,0,0
FBgn0038547,42141.0,6727642.0,dsim_GLEANR_3994,FBgn0191689,0.0,10184.0,1.0,1.0,1,0,0,0,0,0
FBgn0038546,42140.0,6727643.0,dsim_GLEANR_3995,FBgn0191690,0.0,9426.0,1.0,1.0,1,0,0,0,0,0
FBgn0262562,42137.0,6727647.0,dsim_GLEANR_3998,FBgn0191693,0.0,9259.0,1.0,1.0,1,0,0,0,0,0
FBgn0038542,42136.0,6727648.0,dsim_GLEANR_3999,FBgn0191694,0.0,10834.0,1.0,1.0,1,0,0,0,0,0
FBgn0038539,42132.0,6727652.0,dsim_GLEANR_4000,FBgn0191695,0.0,9214.0,1.0,1.0,1,0,0,0,0,0
FBgn0261885,42130.0,6727654.0,dsim_GLEANR_4001,FBgn0191696,0.0,17146.0,1.0,1.0,1,0,0,0,0,0
FBgn0038535,42127.0,6727656.0,dsim_GLEANR_4002,FBgn0191697,0.0,1724.0,2.0,0.0,1,0,0,0,0,0
FBgn0038533,42125.0,6727658.0,dsim_GLEANR_4003,FBgn0191698,0.0,1724.0,2.0,0.0,1,0,0,0,0,0
FBgn0038529,42121.0,6727675.0,dsim_GLEANR_4004,FBgn0191699,0.0,10613.0,1.0,1.0,1,0,0,0,0,0
FBgn0038519,42109.0,6727692.0,dsim_GLEANR_4008,FBgn0191703,0.0,14290.0,1.0,1.0,1,0,0,0,0,0
FBgn0010926,46201.0,6727693.0,dsim_GLEANR_4009,FBgn0191704,0.0,6479.0,1.0,1.0,1,0,0,0,0,0
FBgn0004432,32595.0,6740497.0,dsim_GLEANR_401,FBgn0191705,0.0,6622.0,1.0,1.0,1,0,0,0,0,0
FBgn0038515,42105.0,6727695.0,dsim_GLEANR_4010,FBgn0191706,0.0,1590.0,1.0,1.0,1,0,0,0,0,0
FBgn0261046,42103.0,6727697.0,dsim_GLEANR_4011,FBgn0191707,0.0,2103.0,5.0,0.0,1,0,0,0,0,0
FBgn0038512,42102.0,27206463.0,dsim_GLEANR_4012,FBgn0191708,0.0,3592.0,1.0,1.0,1,0,0,0,0,0
FBgn0038510,42099.0,6727702.0,dsim_GLEANR_4014,FBgn0191709,0.0,10527.0,1.0,1.0,1,0,0,0,0,0
FBgn0038509|FBgn0262023,42098.0|10178910.0,6727703.0|6727706.0,dsim_GLEANR_4015|dsim_GLEANR_2960,FBgn0191710,1.0,10010.0,1.0,1.0,2,1,1,1,1,1
FBgn0262005,3885578.0,6727713.0,dsim_GLEANR_4016,FBgn0191711,0.0,8260.0,1.0,1.0,1,0,0,0,0,0
FBgn0085308,5740605.0,6727714.0,dsim_GLEANR_4017,FBgn0191712,0.0,7484.0,1.0,1.0,1,0,0,0,0,0
FBgn0038504,42093.0,6727715.0,dsim_GLEANR_4018,FBgn0191713,0.0,3514.0,1.0,1.0,1,0,0,0,0,0
FBgn0025456,42092.0,6727716.0,dsim_GLEANR_4019,FBgn0191714,0.0,8234.0,1.0,1.0,1,0,0,0,0,0
FBgn0038499,42087.0,6727718.0,dsim_GLEANR_4020,FBgn0191715,0.0,871.0,1.0,1.0,1,0,0,0,0,0
FBgn0038498,42086.0,6727721.0,dsim_GLEANR_4021,FBgn0191716,0.0,1994.0,1.0,1.0,1,0,0,0,0,0
