#clusterid,dmel,num_FBGNs,flag_singleton
6477,FBgn0004647,1,1
6479,FBgn0010926,1,1
6480,FBgn0031904,1,1
6481,FBgn0038057,1,1
6483,FBgn0036195,1,1
6484,FBgn0051906,1,1
6485,FBgn0033549,1,1
6486,FBgn0035720,1,1
6487,FBgn0035755,1,1
6488,FBgn0034483,1,1
6490,FBgn0033092,1,1
6491,FBgn0035469,1,1
6492,FBgn0033698,1,1
6493,FBgn0013717,1,1
6494,FBgn0016698,1,1
6496,FBgn0029501,1,1
6498,FBgn0037777,1,1
6499,FBgn0031044,1,1
6501,FBgn0033887,1,1
6503,FBgn0032656,1,1
6504,FBgn0036951,1,1
6505,FBgn0033614,1,1
6507,FBgn0005632,1,1
6508,FBgn0046222,1,1
6509,FBgn0028341,1,1
6510,FBgn0015400,1,1
6511,FBgn0037631,1,1
6513,FBgn0026239,1,1
6514,FBgn0033124,1,1
6515,FBgn0000630,1,1
6516,FBgn0030001,1,1
6517,FBgn0028663,1,1
6518,FBgn0031106,1,1
6519,FBgn0039268,1,1
6520,FBgn0023212,1,1
6521,FBgn0062447,1,1
6522,FBgn0037646,1,1
6523,FBgn0033802,1,1
6524,FBgn0033269,1,1
6525,FBgn0033400,1,1
6526,FBgn0017456,1,1
6527,FBgn0037388,1,1
6528,FBgn0040842,1,1
6530,FBgn0033155,1,1
6531,FBgn0035936,1,1
6532,FBgn0000057,1,1
6533,FBgn0010038,4,0
6533,FBgn0010040,4,0
6533,FBgn0010041,4,0
6533,FBgn0010044,4,0
6534,FBgn0053180,1,1
6535,FBgn0082831,1,1
6536,FBgn0031195,1,1
6537,FBgn0020503,1,1
6538,FBgn0039554,1,1
6539,FBgn0037675,1,1
6540,FBgn0001565,1,1
6541,FBgn0027841,1,1
6542,FBgn0031975,1,1
6543,FBgn0025381,1,1
6544,FBgn0033939,1,1
6545,FBgn0026741,1,1
6546,FBgn0003392,1,1
6547,FBgn0032153,1,1
6548,FBgn0034569,1,1
6549,FBgn0039925,1,1
6550,FBgn0043825,2,0
6550,FBgn0051872,2,0
6551,FBgn0025936,1,1
6552,FBgn0030481,1,1
6554,FBgn0037415,1,1
6555,FBgn0052843,1,1
6556,FBgn0038422,1,1
6557,FBgn0002735,1,1
6558,FBgn0051232,1,1
6559,FBgn0032297,1,1
6560,FBgn0031474,1,1
6561,FBgn0035333,1,1
6563,FBgn0033921,1,1
6564,FBgn0050183,1,1
6565,FBgn0053520,1,1
6566,FBgn0030707,1,1
6569,FBgn0020261,1,1
6571,FBgn0033931,1,1
6572,FBgn0024491,1,1
6573,FBgn0023536,1,1
6575,FBgn0027600,1,1
6576,FBgn0030103,1,1
6577,FBgn0032957,1,1
6578,FBgn0028901,1,1
6579,FBgn0033636,1,1
6580,FBgn0038959,1,1
6581,FBgn0033356,2,0
6581,FBgn0053199,2,0
6582,FBgn0034904,1,1
6583,FBgn0033050,1,1
6584,FBgn0039686,1,1
6585,FBgn0039069,1,1
6586,FBgn0046294,1,1
6588,FBgn0039219,1,1
6589,FBgn0022160,2,0
6589,FBgn0033190,2,0
6590,FBgn0051152,1,1
6591,FBgn0035839,1,1
6592,FBgn0031108,1,1
6593,FBgn0051021,1,1
6594,FBgn0036979,1,1
6595,FBgn0022702,1,1
6596,FBgn0035347,1,1
6597,FBgn0035257,1,1
6599,FBgn0046876,1,1
6600,FBgn0005626,1,1
6601,FBgn0030195,1,1
6602,FBgn0030670,1,1
6604,FBgn0004052,1,1
6605,FBgn0051222,1,1
6606,FBgn0034184,1,1
6607,FBgn0022740,1,1
6608,FBgn0024188,1,1
6610,FBgn0040383,1,1
6611,FBgn0000063,1,1
6612,FBgn0036769,1,1
6613,FBgn0039188,1,1
6614,FBgn0035959,1,1
6615,FBgn0027564,1,1
6616,FBgn0030653,1,1
6617,FBgn0033937,1,1
6619,FBgn0037930,1,1
6620,FBgn0052279,1,1
6622,FBgn0004432,1,1
6623,FBgn0010083,1,1
6624,FBgn0031496,1,1
6625,FBgn0025393,1,1
6626,FBgn0037818,1,1
6627,FBgn0033027,1,1
6628,FBgn0032293,1,1
6629,FBgn0015929,1,1
6630,FBgn0034136,1,1
6631,FBgn0016794,1,1
6632,FBgn0033320,1,1
6634,FBgn0032741,1,1
6635,FBgn0032021,1,1
6636,FBgn0032790,1,1
6637,FBgn0033651,1,1
6638,FBgn0036289,1,1
6639,FBgn0038642,1,1
6640,FBgn0053640,1,1
6641,FBgn0037102,1,1
6642,FBgn0034989,1,1
6643,FBgn0036697,1,1
6644,FBgn0030877,1,1
6645,FBgn0032387,1,1
6647,FBgn0036490,1,1
6648,FBgn0030663,1,1
6649,FBgn0033267,1,1
6650,FBgn0039659,1,1
6651,FBgn0040491,1,1
6652,FBgn0002716,1,1
6654,FBgn0029776,1,1
6655,FBgn0052251,1,1
6656,FBgn0033786,1,1
6657,FBgn0031837,1,1
6658,FBgn0034065,2,0
6658,FBgn0034067,2,0
6659,FBgn0039924,1,1
6661,FBgn0015320,1,1
6662,FBgn0047114,1,1
6663,FBgn0024150,1,1
6664,FBgn0028835,1,1
6665,FBgn0037023,1,1
6666,FBgn0037244,1,1
6667,FBgn0037986,1,1
6668,FBgn0040321,1,1
6670,FBgn0051976,1,1
6671,FBgn0003425,1,1
6672,FBgn0036950,1,1
6673,FBgn0051805,1,1
6674,FBgn0030797,1,1
6675,FBgn0038598,1,1
6676,FBgn0033664,2,0
6676,FBgn0050038,2,0
6677,FBgn0030277,2,0
6677,FBgn0030278,2,0
6678,FBgn0031829,1,1
6679,FBgn0029589,2,0
6679,FBgn0029590,2,0
6680,FBgn0011695,1,1
6681,FBgn0010399,1,1
6682,FBgn0001990,1,1
6683,FBgn0030769,1,1
6684,FBgn0013763,1,1
6685,FBgn0038780,1,1
6686,FBgn0030870,1,1
6687,FBgn0027103,1,1
6688,FBgn0036299,1,1
6689,FBgn0011836,1,1
6690,FBgn0053138,1,1
6691,FBgn0052181,2,0
6691,FBgn0052182,2,0
6692,FBgn0039642,1,1
6693,FBgn0043069,2,0
6693,FBgn0051274,2,0
6694,FBgn0004462,2,0
6694,FBgn0039083,2,0
6695,FBgn0040573,1,1
6696,FBgn0032030,1,1
6697,FBgn0003071,1,1
6698,FBgn0037125,1,1
6699,FBgn0036590,1,1
6700,FBgn0029979,1,1
6701,FBgn0034971,1,1
6702,FBgn0036471,1,1
6703,FBgn0010338,1,1
6704,FBgn0038328,1,1
6705,FBgn0038419,1,1
6706,FBgn0035874,1,1
6707,FBgn0037770,1,1
6708,FBgn0037940,1,1
6710,FBgn0039306,1,1
6711,FBgn0034572,1,1
6713,FBgn0029740,1,1
6716,FBgn0032246,1,1
6717,FBgn0037968,1,1
6718,FBgn0036940,2,0
6718,FBgn0036941,2,0
6719,FBgn0033714,1,1
6720,FBgn0034401,1,1
6722,FBgn0053224,1,1
6723,FBgn0002777,1,1
6724,FBgn0031435,1,1
6725,FBgn0051018,1,1
6727,FBgn0039157,1,1
6728,FBgn0051265,1,1
6729,FBgn0052243,1,1
6730,FBgn0038105,2,0
6730,FBgn0041710,2,0
6731,FBgn0002576,1,1
6732,FBgn0038053,1,1
6733,FBgn0028379,1,1
6734,FBgn0036348,1,1
6735,FBgn0035488,1,1
6736,FBgn0028343,1,1
6737,FBgn0015795,1,1
6738,FBgn0035983,1,1
6739,FBgn0024941,1,1
6740,FBgn0038140,1,1
6741,FBgn0045471,1,1
6742,FBgn0031038,1,1
6743,FBgn0035523,1,1
6744,FBgn0015287,1,1
6746,FBgn0052831,1,1
6747,FBgn0051224,1,1
6748,FBgn0026620,1,1
6749,FBgn0033542,1,1
6750,FBgn0051875,1,1
6751,FBgn0051738,1,1
6752,FBgn0036108,2,0
6752,FBgn0036109,2,0
6753,FBgn0050184,1,1
6754,FBgn0033623,1,1
6756,FBgn0016684,1,1
6757,FBgn0034958,1,1
6758,FBgn0038739,1,1
6759,FBgn0004507,1,1
6760,FBgn0039237,1,1
6762,FBgn0039833,1,1
6763,FBgn0023528,1,1
6764,FBgn0004854,1,1
6765,FBgn0033183,1,1
6767,FBgn0036880,1,1
6768,FBgn0039771,1,1
6769,FBgn0039300,1,1
6770,FBgn0053339,1,1
6771,FBgn0004106,1,1
6772,FBgn0031461,1,1
6773,FBgn0040629,1,1
6774,FBgn0037278,1,1
6775,FBgn0034924,1,1
6776,FBgn0032334,1,1
6777,FBgn0036500,1,1
6778,FBgn0052343,1,1
6779,FBgn0050196,1,1
6780,FBgn0033638,1,1
6781,FBgn0035414,1,1
6782,FBgn0000008,1,1
6783,FBgn0037490,1,1
6784,FBgn0031485,1,1
6786,FBgn0051645,1,1
6788,FBgn0037100,1,1
6789,FBgn0038224,1,1
6790,FBgn0032897,2,0
6790,FBgn0032899,2,0
6791,FBgn0038115,1,1
6792,FBgn0027506,1,1
6793,FBgn0014009,1,1
6794,FBgn0028689,1,1
6795,FBgn0051855,1,1
6796,FBgn0036781,1,1
6797,FBgn0037153,1,1
6798,FBgn0015714,2,0
6798,FBgn0033978,2,0
6799,FBgn0053505,1,1
6800,FBgn0037934,2,0
6800,FBgn0037935,2,0
6801,FBgn0002069,1,1
6802,FBgn0038386,1,1
6804,FBgn0020245,1,1
6806,FBgn0000567,1,1
6807,FBgn0001202,1,1
6808,FBgn0027279,1,1
6809,FBgn0032176,1,1
6810,FBgn0025633,1,1
6811,FBgn0028963,1,1
6812,FBgn0039511,1,1
6813,FBgn0036127,1,1
6814,FBgn0041585,1,1
6815,FBgn0035793,1,1
6816,FBgn0015561,1,1
6818,FBgn0031414,1,1
6819,FBgn0051475,1,1
6821,FBgn0029765,1,1
6822,FBgn0058341,1,1
6823,FBgn0010078,1,1
6824,FBgn0039491,1,1
6825,FBgn0037766,1,1
6826,FBgn0028700,1,1
6827,FBgn0051660,1,1
6829,FBgn0030074,1,1
6830,FBgn0052151,1,1
6831,FBgn0052117,1,1
6832,FBgn0027660,1,1
6833,FBgn0031275,1,1
6834,FBgn0031715,1,1
6835,FBgn0036773,1,1
6837,FBgn0036242,1,1
6838,FBgn0010256,2,0
6838,FBgn0039797,2,0
6839,FBgn0051800,1,1
6840,FBgn0036267,1,1
6842,FBgn0035916,1,1
6843,FBgn0030950,1,1
6845,FBgn0031548,1,1
6847,FBgn0033901,1,1
6848,FBgn0032474,1,1
6849,FBgn0027780,1,1
6851,FBgn0051342,1,1
6852,FBgn0031405,1,1
6853,FBgn0034169,1,1
6854,FBgn0002869,2,0
6854,FBgn0038790,2,0
6855,FBgn0053306,1,1
6856,FBgn0029903,1,1
6858,FBgn0036297,1,1
6859,FBgn0035606,1,1
6860,FBgn0028418,1,1
6861,FBgn0024189,2,0
6861,FBgn0029082,2,0
6862,FBgn0037548,1,1
6863,FBgn0035918,1,1
6864,FBgn0017397,1,1
6865,FBgn0036607,1,1
6866,FBgn0034978,1,1
6867,FBgn0030079,1,1
6868,FBgn0000147,1,1
6869,FBgn0025394,1,1
6870,FBgn0038247,1,1
6871,FBgn0001337,1,1
6872,FBgn0036687,1,1
6874,FBgn0037206,1,1
6875,FBgn0036569,1,1
6876,FBgn0051955,1,1
6877,FBgn0039472,1,1
6878,FBgn0013756,2,0
6878,FBgn0050069,2,0
6879,FBgn0053969,1,1
6880,FBgn0035316,1,1
6881,FBgn0038157,1,1
6882,FBgn0040700,1,1
6884,FBgn0036594,1,1
6885,FBgn0032779,1,1
6886,FBgn0043578,1,1
6887,FBgn0030804,1,1
6888,FBgn0027527,1,1
6889,FBgn0029502,1,1
6890,FBgn0037833,1,1
6892,FBgn0033809,1,1
6893,FBgn0035911,1,1
6894,FBgn0023211,1,1
6895,FBgn0050271,1,1
6896,FBgn0019936,1,1
6897,FBgn0051004,1,1
6898,FBgn0039261,1,1
6899,FBgn0030167,1,1
6901,FBgn0004897,2,0
6901,FBgn0004898,2,0
6902,FBgn0038448,2,0
6902,FBgn0051106,2,0
6903,FBgn0034418,1,1
6904,FBgn0039068,1,1
6905,FBgn0035733,1,1
6906,FBgn0042641,1,1
6907,FBgn0050192,1,1
6908,FBgn0032234,1,1
6909,FBgn0030766,1,1
6910,FBgn0037797,1,1
6911,FBgn0031307,1,1
6913,FBgn0032224,2,0
6913,FBgn0051718,2,0
6914,FBgn0037235,1,1
6915,FBgn0017577,1,1
6916,FBgn0028699,1,1
6917,FBgn0028683,1,1
6920,FBgn0050161,1,1
6921,FBgn0050281,1,1
6922,FBgn0034202,1,1
6923,FBgn0031969,1,1
6924,FBgn0028482,1,1
6925,FBgn0036849,1,1
6926,FBgn0033429,1,1
6927,FBgn0036909,1,1
6928,FBgn0053769,1,1
6929,FBgn0032797,1,1
6931,FBgn0039619,1,1
6932,FBgn0031718,1,1
6933,FBgn0034328,1,1
6934,FBgn0011769,1,1
6935,FBgn0041247,1,1
6936,FBgn0031145,2,0
6936,FBgn0032680,2,0
6937,FBgn0050274,1,1
6938,FBgn0033086,1,1
6941,FBgn0034622,1,1
6942,FBgn0000473,2,0
6942,FBgn0033102,2,0
6943,FBgn0032922,1,1
6944,FBgn0010395,1,1
6945,FBgn0030495,1,1
6946,FBgn0051126,1,1
6947,FBgn0035452,1,1
6948,FBgn0033979,2,0
6948,FBgn0033980,2,0
6950,FBgn0037250,1,1
6951,FBgn0043457,1,1
6952,FBgn0041245,1,1
6953,FBgn0033154,1,1
6954,FBgn0000394,1,1
6955,FBgn0033423,1,1
6956,FBgn0037304,1,1
6957,FBgn0037858,1,1
6958,FBgn0036936,1,1
6959,FBgn0028669,1,1
6960,FBgn0028852,1,1
6961,FBgn0014465,1,1
6962,FBgn0029662,1,1
6963,FBgn0032974,1,1
6965,FBgn0027535,1,1
6966,FBgn0034283,1,1
6967,FBgn0052068,1,1
6968,FBgn0053181,1,1
6969,FBgn0000425,1,1
6970,FBgn0032669,1,1
6971,FBgn0030162,1,1
6972,FBgn0034001,1,1
6973,FBgn0008635,1,1
6974,FBgn0041246,1,1
6975,FBgn0020369,2,0
6975,FBgn0039788,2,0
6976,FBgn0038796,1,1
6978,FBgn0037236,1,1
6979,FBgn0042129,1,1
6980,FBgn0037972,1,1
6981,FBgn0024921,2,0
6981,FBgn0035693,2,0
6982,FBgn0032487,1,1
6983,FBgn0039155,1,1
6984,FBgn0037471,1,1
6985,FBgn0024943,1,1
6986,FBgn0028675,2,0
6986,FBgn0051874,2,0
6987,FBgn0051926,1,1
6988,FBgn0036046,1,1
6989,FBgn0038977,1,1
6990,FBgn0003475,1,1
6991,FBgn0037954,1,1
6992,FBgn0037294,1,1
6993,FBgn0035955,1,1
6994,FBgn0028888,1,1
6995,FBgn0038592,1,1
6996,FBgn0036564,1,1
6997,FBgn0052196,1,1
6998,FBgn0029696,1,1
7000,FBgn0010417,1,1
7001,FBgn0035593,1,1
7002,FBgn0004436,1,1
7003,FBgn0036218,1,1
7004,FBgn0033516,3,0
7004,FBgn0053476,3,0
7004,FBgn0053477,3,0
7006,FBgn0063924,1,1
7007,FBgn0029148,1,1
7008,FBgn0043900,1,1
7009,FBgn0031082,1,1
7010,FBgn0037630,1,1
7011,FBgn0025674,1,1
7015,FBgn0035385,1,1
7016,FBgn0034681,1,1
7017,FBgn0031005,1,1
7018,FBgn0002856,1,1
7019,FBgn0039611,1,1
7020,FBgn0005533,1,1
7021,FBgn0050381,1,1
7022,FBgn0022023,1,1
7023,FBgn0037999,1,1
7024,FBgn0026391,2,0
7024,FBgn0026392,2,0
7025,FBgn0002891,1,1
7026,FBgn0002707,1,1
7027,FBgn0036111,1,1
7028,FBgn0041092,1,1
7029,FBgn0034161,1,1
7030,FBgn0050197,1,1
7032,FBgn0029525,1,1
7033,FBgn0040505,1,1
7034,FBgn0032847,1,1
7035,FBgn0031224,1,1
7036,FBgn0053455,1,1
7037,FBgn0030715,1,1
7038,FBgn0020280,1,1
7039,FBgn0036946,1,1
7040,FBgn0034538,1,1
7042,FBgn0033380,1,1
7043,FBgn0033823,1,1
7044,FBgn0039311,1,1
7045,FBgn0034264,1,1
7046,FBgn0035202,1,1
7047,FBgn0039339,1,1
7048,FBgn0003896,1,1
7049,FBgn0050438,1,1
7050,FBgn0035338,1,1
7051,FBgn0011640,1,1
7052,FBgn0035094,1,1
7054,FBgn0039620,1,1
7055,FBgn0037010,1,1
7056,FBgn0033348,1,1
7057,FBgn0036039,1,1
7058,FBgn0037798,1,1
7059,FBgn0035109,1,1
7060,FBgn0034392,1,1
7061,FBgn0033388,1,1
7062,FBgn0028387,1,1
7063,FBgn0028383,1,1
7064,FBgn0038684,1,1
7065,FBgn0039482,1,1
7066,FBgn0035438,1,1
7067,FBgn0031853,1,1
7069,FBgn0002914,1,1
7071,FBgn0000319,1,1
7072,FBgn0034592,1,1
7073,FBgn0011297,1,1
7074,FBgn0031832,1,1
7076,FBgn0027786,1,1
7077,FBgn0025790,1,1
7078,FBgn0051407,1,1
7079,FBgn0053556,1,1
7080,FBgn0037898,1,1
7081,FBgn0025631,1,1
7082,FBgn0010223,1,1
7083,FBgn0011013,1,1
7084,FBgn0036609,1,1
7086,FBgn0034974,1,1
7087,FBgn0037076,1,1
7088,FBgn0024987,1,1
7090,FBgn0037226,1,1
7091,FBgn0053257,1,1
7093,FBgn0035325,1,1
7094,FBgn0027518,1,1
7095,FBgn0039089,1,1
7096,FBgn0026761,1,1
7097,FBgn0030741,1,1
7098,FBgn0039752,1,1
7099,FBgn0036316,1,1
7100,FBgn0053644,2,0
7100,FBgn0053647,2,0
7101,FBgn0034094,1,1
7103,FBgn0040827,1,1
7104,FBgn0035367,1,1
7105,FBgn0030739,1,1
7106,FBgn0034551,1,1
7107,FBgn0033522,1,1
7108,FBgn0030220,1,1
7109,FBgn0036379,1,1
7110,FBgn0026375,1,1
7111,FBgn0040512,1,1
7112,FBgn0032193,1,1
7113,FBgn0035049,1,1
7114,FBgn0035024,1,1
7115,FBgn0041224,1,1
7117,FBgn0014135,1,1
7119,FBgn0031351,1,1
7120,FBgn0036282,1,1
7121,FBgn0037534,1,1
7122,FBgn0032900,1,1
7123,FBgn0036835,1,1
7124,FBgn0036237,1,1
7125,FBgn0032453,1,1
7126,FBgn0022985,1,1
7128,FBgn0034672,1,1
7129,FBgn0032160,1,1
7130,FBgn0032506,1,1
7131,FBgn0028399,1,1
7132,FBgn0050039,1,1
7133,FBgn0015954,1,1
7134,FBgn0038172,1,1
7135,FBgn0040658,1,1
7136,FBgn0033630,1,1
7137,FBgn0029779,1,1
7139,FBgn0039202,1,1
7140,FBgn0037021,1,1
7141,FBgn0037481,1,1
7142,FBgn0039560,1,1
7143,FBgn0035027,1,1
7144,FBgn0000274,1,1
7145,FBgn0015032,1,1
7146,FBgn0037489,1,1
7147,FBgn0026147,2,0
7147,FBgn0031574,2,0
7148,FBgn0036476,1,1
7149,FBgn0036484,1,1
7150,FBgn0034012,1,1
7152,FBgn0020623,1,1
7153,FBgn0030846,1,1
7154,FBgn0034176,1,1
7155,FBgn0051865,2,0
7155,FBgn0051866,2,0
7156,FBgn0000064,1,1
7157,FBgn0053527,1,1
7158,FBgn0038791,1,1
7159,FBgn0030448,1,1
7160,FBgn0033115,1,1
7162,FBgn0032731,1,1
7163,FBgn0014963,1,1
7164,FBgn0036587,1,1
7165,FBgn0001205,1,1
7166,FBgn0013983,1,1
7167,FBgn0051538,1,1
7169,FBgn0013746,1,1
7171,FBgn0052269,1,1
7172,FBgn0030469,1,1
7174,FBgn0039685,1,1
7175,FBgn0038753,1,1
7176,FBgn0034761,1,1
7177,FBgn0004368,2,0
7177,FBgn0004370,2,0
7178,FBgn0050158,1,1
7179,FBgn0000492,1,1
7181,FBgn0050502,1,1
7183,FBgn0029805,1,1
7184,FBgn0036581,1,1
7186,FBgn0028427,1,1
7187,FBgn0037083,1,1
7188,FBgn0010215,1,1
7189,FBgn0031122,1,1
7190,FBgn0024989,1,1
7191,FBgn0036192,1,1
7192,FBgn0038814,1,1
7193,FBgn0027542,1,1
7196,FBgn0017482,1,1
7197,FBgn0003656,1,1
7199,FBgn0039346,1,1
7200,FBgn0038400,1,1
7201,FBgn0026562,1,1
7202,FBgn0035644,1,1
7203,FBgn0045479,1,1
7206,FBgn0033286,1,1
7207,FBgn0010114,1,1
7211,FBgn0051723,1,1
7212,FBgn0031232,1,1
7214,FBgn0025740,2,0
7214,FBgn0025741,2,0
7215,FBgn0031262,1,1
7218,FBgn0004363,1,1
7219,FBgn0036547,1,1
7221,FBgn0038742,1,1
7222,FBgn0029531,1,1
7223,FBgn0036216,1,1
7224,FBgn0039770,1,1
7225,FBgn0031719,1,1
7226,FBgn0051198,1,1
7227,FBgn0066365,1,1
7228,FBgn0027949,1,1
7230,FBgn0033458,1,1
7231,FBgn0031895,1,1
7233,FBgn0037015,1,1
7234,FBgn0031323,1,1
7236,FBgn0000121,1,1
7237,FBgn0028535,1,1
7238,FBgn0032008,1,1
7239,FBgn0036600,1,1
7240,FBgn0038275,1,1
7241,FBgn0034515,1,1
7242,FBgn0031812,1,1
7243,FBgn0052259,1,1
7244,FBgn0039715,1,1
7245,FBgn0053936,1,1
7246,FBgn0031736,1,1
7247,FBgn0025613,1,1
7248,FBgn0034248,1,1
7249,FBgn0035622,1,1
7251,FBgn0052544,1,1
7253,FBgn0027074,1,1
7254,FBgn0052574,1,1
7255,FBgn0031285,1,1
7256,FBgn0032075,1,1
7257,FBgn0051235,1,1
7258,FBgn0030286,1,1
7259,FBgn0001967,1,1
7260,FBgn0032168,1,1
7261,FBgn0036254,1,1
7262,FBgn0038863,1,1
7263,FBgn0029003,1,1
7264,FBgn0020392,1,1
7265,FBgn0030148,1,1
7266,FBgn0035042,1,1
7267,FBgn0038586,1,1
7268,FBgn0030771,1,1
7271,FBgn0029661,1,1
7272,FBgn0039129,1,1
7273,FBgn0035537,1,1
7274,FBgn0031458,1,1
7275,FBgn0039277,1,1
7276,FBgn0030292,1,1
7277,FBgn0031858,1,1
7278,FBgn0033196,1,1
7279,FBgn0033571,1,1
7280,FBgn0032339,1,1
7281,FBgn0031763,1,1
7283,FBgn0004169,1,1
7284,FBgn0036038,1,1
7285,FBgn0028685,2,0
7285,FBgn0036224,2,0
7286,FBgn0015777,1,1
7287,FBgn0033732,1,1
7288,FBgn0034914,1,1
7289,FBgn0031181,3,0
7289,FBgn0039080,3,0
7289,FBgn0051225,3,0
7290,FBgn0034763,1,1
7293,FBgn0038427,1,1
7294,FBgn0025687,1,1
7295,FBgn0038482,1,1
7297,FBgn0029913,1,1
7298,FBgn0030054,1,1
7299,FBgn0031238,1,1
7300,FBgn0033039,1,1
7302,FBgn0016061,1,1
7303,FBgn0035196,1,1
7304,FBgn0053772,1,1
7305,FBgn0026320,1,1
7306,FBgn0032139,1,1
7307,FBgn0032646,1,1
7308,FBgn0031559,1,1
7309,FBgn0031855,1,1
7310,FBgn0036263,1,1
7311,FBgn0012066,1,1
7314,FBgn0037845,1,1
7315,FBgn0040751,1,1
7316,FBgn0033929,1,1
7319,FBgn0000229,1,1
7320,FBgn0033784,1,1
7321,FBgn0029974,1,1
7322,FBgn0033379,1,1
7323,FBgn0040064,1,1
7324,FBgn0037387,1,1
7325,FBgn0025827,2,0
7325,FBgn0034162,2,0
7326,FBgn0039201,1,1
7327,FBgn0036240,1,1
7328,FBgn0037572,1,1
7329,FBgn0000504,1,1
7330,FBgn0010621,1,1
7331,FBgn0035048,1,1
7333,FBgn0003060,1,1
7334,FBgn0032849,1,1
7335,FBgn0010421,1,1
7336,FBgn0028577,1,1
7337,FBgn0032132,1,1
7338,FBgn0033479,1,1
7339,FBgn0038205,1,1
7340,FBgn0036833,1,1
7341,FBgn0032745,1,1
7342,FBgn0036974,1,1
7343,FBgn0028539,1,1
7344,FBgn0032524,1,1
7345,FBgn0039139,1,1
7346,FBgn0035727,1,1
7348,FBgn0033315,1,1
7349,FBgn0051102,1,1
7350,FBgn0032982,2,0
7350,FBgn0032983,2,0
7351,FBgn0033347,1,1
7352,FBgn0028919,1,1
7353,FBgn0038881,1,1
7354,FBgn0063492,5,0
7354,FBgn0063493,5,0
7354,FBgn0063494,5,0
7354,FBgn0063495,5,0
7354,FBgn0063496,5,0
7355,FBgn0050081,1,1
7356,FBgn0003862,1,1
7358,FBgn0031834,1,1
7359,FBgn0037517,1,1
7361,FBgn0032663,1,1
7362,FBgn0031940,1,1
7364,FBgn0036922,1,1
7365,FBgn0035318,1,1
7366,FBgn0029684,1,1
7367,FBgn0039525,1,1
7368,FBgn0029950,2,0
7368,FBgn0037895,2,0
7369,FBgn0032625,1,1
7370,FBgn0051041,1,1
7373,FBgn0034505,1,1
7374,FBgn0054055,1,1
7375,FBgn0035915,2,0
7375,FBgn0052351,2,0
7376,FBgn0050181,1,1
7377,FBgn0030696,1,1
7378,FBgn0029961,2,0
7378,FBgn0030385,2,0
7379,FBgn0053160,1,1
7380,FBgn0037781,1,1
7381,FBgn0032006,1,1
7384,FBgn0030007,1,1
7385,FBgn0038804,1,1
7386,FBgn0031625,1,1
7388,FBgn0051118,1,1
7389,FBgn0032740,1,1
7390,FBgn0052548,1,1
7391,FBgn0051404,1,1
7392,FBgn0030684,2,0
7392,FBgn0033950,2,0
7393,FBgn0035592,1,1
7394,FBgn0052246,1,1
7395,FBgn0038098,1,1
7397,FBgn0039821,1,1
7398,FBgn0035473,1,1
7399,FBgn0051627,1,1
7401,FBgn0036960,1,1
7402,FBgn0038106,1,1
7404,FBgn0038401,1,1
7405,FBgn0000533,3,0
7405,FBgn0051411,3,0
7405,FBgn0051412,3,0
7406,FBgn0038706,1,1
7408,FBgn0051267,1,1
7409,FBgn0029663,1,1
7410,FBgn0052686,1,1
7411,FBgn0035355,1,1
7412,FBgn0035510,1,1
7413,FBgn0035868,1,1
7414,FBgn0035645,3,0
7414,FBgn0035647,3,0
7414,FBgn0035672,3,0
7415,FBgn0051716,1,1
7416,FBgn0035165,1,1
7417,FBgn0031861,1,1
7418,FBgn0037689,1,1
7419,FBgn0013753,1,1
7421,FBgn0039352,1,1
7422,FBgn0035570,1,1
7423,FBgn0061200,1,1
7424,FBgn0051120,1,1
7425,FBgn0040823,1,1
7426,FBgn0036954,1,1
7428,FBgn0016694,1,1
7429,FBgn0011591,1,1
7430,FBgn0028526,2,0
7430,FBgn0028905,2,0
7431,FBgn0003082,1,1
7432,FBgn0030504,1,1
7433,FBgn0031535,1,1
7435,FBgn0015828,1,1
7436,FBgn0040477,1,1
7437,FBgn0031664,1,1
7438,FBgn0033425,1,1
7439,FBgn0025800,1,1
7440,FBgn0037623,1,1
7441,FBgn0039691,1,1
7442,FBgn0036402,1,1
7444,FBgn0053977,1,1
7446,FBgn0034512,1,1
7447,FBgn0029660,1,1
7448,FBgn0000581,1,1
7449,FBgn0041579,1,1
7450,FBgn0000448,1,1
7451,FBgn0036278,1,1
7452,FBgn0037792,1,1
7454,FBgn0035006,1,1
7455,FBgn0001941,1,1
7457,FBgn0051690,1,1
7458,FBgn0054035,1,1
7460,FBgn0034364,1,1
7461,FBgn0035865,1,1
7462,FBgn0052412,1,1
7463,FBgn0038087,1,1
7464,FBgn0036492,1,1
7465,FBgn0032872,1,1
7466,FBgn0035153,1,1
7467,FBgn0035667,1,1
7468,FBgn0004863,4,0
7468,FBgn0014858,4,0
7468,FBgn0038522,4,0
7468,FBgn0038852,4,0
7469,FBgn0037166,1,1
7470,FBgn0026317,1,1
7471,FBgn0031408,1,1
7474,FBgn0032424,2,0
7474,FBgn0043904,2,0
7475,FBgn0031670,1,1
7476,FBgn0011758,1,1
7477,FBgn0032016,1,1
7479,FBgn0011746,1,1
7480,FBgn0053056,1,1
7481,FBgn0039882,1,1
7482,FBgn0036356,1,1
7483,FBgn0033727,1,1
7485,FBgn0050496,1,1
7486,FBgn0039332,1,1
7489,FBgn0037223,1,1
7490,FBgn0001084,1,1
7491,FBgn0031325,1,1
