mel6_geneID,COUNT,PERCENT
FBgn0264896,1,0.0013053978
FBgn0264898,1,0.0013053978
FBgn0264900,1,0.0013053978
FBgn0264901,1,0.0013053978
FBgn0264902,1,0.0013053978
FBgn0264904,1,0.0013053978
FBgn0264909,1,0.0013053978
FBgn0264912,1,0.0013053978
FBgn0264916,1,0.0013053978
FBgn0264939,1,0.0013053978
FBgn0264940,1,0.0013053978
FBgn0264941,1,0.0013053978
FBgn0264942,1,0.0013053978
FBgn0264943,1,0.0013053978
FBgn0264944,1,0.0013053978
FBgn0264945,1,0.0013053978
FBgn0264946,1,0.0013053978
FBgn0264947,1,0.0013053978
FBgn0264948,1,0.0013053978
FBgn0264949,1,0.0013053978
FBgn0264951,1,0.0013053978
FBgn0264952,1,0.0013053978
FBgn0264955,1,0.0013053978
FBgn0264956,1,0.0013053978
FBgn0264957,1,0.0013053978
FBgn0264961,1,0.0013053978
FBgn0264978,1,0.0013053978
FBgn0264980,1,0.0013053978
FBgn0264983,1,0.0013053978
FBgn0264984,1,0.0013053978
FBgn0264985,1,0.0013053978
FBgn0264986,1,0.0013053978
FBgn0264991,1,0.0013053978
FBgn0264993,1,0.0013053978
FBgn0264994,1,0.0013053978
FBgn0264995,1,0.0013053978
FBgn0264996,1,0.0013053978
FBgn0264997,1,0.0013053978
FBgn0264998,1,0.0013053978
FBgn0264999,1,0.0013053978
FBgn0265000,1,0.0013053978
FBgn0265001,1,0.0013053978
FBgn0265017,1,0.0013053978
FBgn0265038,1,0.0013053978
FBgn0265039,1,0.0013053978
FBgn0265040,1,0.0013053978
FBgn0265043,1,0.0013053978
FBgn0265046,1,0.0013053978
FBgn0265049,1,0.0013053978
FBgn0265050,1,0.0013053978
FBgn0265051,1,0.0013053978
FBgn0265053,1,0.0013053978
FBgn0265059,1,0.0013053978
FBgn0265060,1,0.0013053978
FBgn0265061,1,0.0013053978
FBgn0265065,1,0.0013053978
FBgn0265066,1,0.0013053978
FBgn0265068,1,0.0013053978
FBgn0265070,1,0.0013053978
FBgn0265071,1,0.0013053978
FBgn0265073,1,0.0013053978
FBgn0265074,1,0.0013053978
FBgn0265075,1,0.0013053978
FBgn0265076,1,0.0013053978
FBgn0265078,1,0.0013053978
FBgn0265080,1,0.0013053978
FBgn0265085,1,0.0013053978
FBgn0265086,1,0.0013053978
FBgn0265088,1,0.0013053978
FBgn0265089,1,0.0013053978
FBgn0265095,1,0.0013053978
FBgn0265096,1,0.0013053978
FBgn0265097,1,0.0013053978
FBgn0265098,1,0.0013053978
FBgn0265099,1,0.0013053978
FBgn0265103,1,0.0013053978
FBgn0265106,1,0.0013053978
FBgn0265107,1,0.0013053978
FBgn0265138,1,0.0013053978
FBgn0265141,1,0.0013053978
FBgn0265143,1,0.0013053978
FBgn0265144,1,0.0013053978
FBgn0265145,1,0.0013053978
FBgn0265149,1,0.0013053978
FBgn0265150,1,0.0013053978
FBgn0265151,1,0.0013053978
FBgn0265152,1,0.0013053978
FBgn0265153,1,0.0013053978
FBgn0265155,1,0.0013053978
FBgn0265156,1,0.0013053978
FBgn0265159,1,0.0013053978
FBgn0265160,1,0.0013053978
FBgn0265161,1,0.0013053978
FBgn0265162,1,0.0013053978
FBgn0265164,1,0.0013053978
FBgn0265165,1,0.0013053978
FBgn0265166,1,0.0013053978
FBgn0265167,1,0.0013053978
FBgn0265168,1,0.0013053978
FBgn0265169,1,0.0013053978
FBgn0265176,1,0.0013053978
FBgn0265184,1,0.0013053978
FBgn0265188,1,0.0013053978
FBgn0265193,1,0.0013053978
FBgn0265196,1,0.0013053978
FBgn0265198,1,0.0013053978
FBgn0265200,1,0.0013053978
FBgn0265202,1,0.0013053978
FBgn0265204,1,0.0013053978
FBgn0265252,1,0.0013053978
FBgn0265254,1,0.0013053978
FBgn0265255,1,0.0013053978
FBgn0265268,1,0.0013053978
FBgn0265269,1,0.0013053978
FBgn0265295,1,0.0013053978
FBgn0265299,1,0.0013053978
FBgn0265300,1,0.0013053978
FBgn0265302,1,0.0013053978
FBgn0265303,1,0.0013053978
FBgn0265304,1,0.0013053978
FBgn0265305,1,0.0013053978
FBgn0265306,1,0.0013053978
FBgn0265307,1,0.0013053978
FBgn0265308,1,0.0013053978
FBgn0265309,1,0.0013053978
FBgn0265310,1,0.0013053978
FBgn0265311,1,0.0013053978
FBgn0265312,1,0.0013053978
FBgn0265314,1,0.0013053978
FBgn0265315,1,0.0013053978
FBgn0265316,1,0.0013053978
FBgn0265318,1,0.0013053978
FBgn0265338,1,0.0013053978
FBgn0265339,1,0.0013053978
FBgn0265340,1,0.0013053978
FBgn0265341,1,0.0013053978
FBgn0265342,1,0.0013053978
FBgn0265343,1,0.0013053978
FBgn0265344,1,0.0013053978
FBgn0265346,1,0.0013053978
FBgn0265347,1,0.0013053978
FBgn0265348,1,0.0013053978
FBgn0265351,1,0.0013053978
FBgn0265363,1,0.0013053978
FBgn0265364,1,0.0013053978
FBgn0265365,1,0.0013053978
FBgn0265366,1,0.0013053978
FBgn0265367,1,0.0013053978
FBgn0265368,1,0.0013053978
FBgn0265370,1,0.0013053978
FBgn0265371,1,0.0013053978
FBgn0265372,1,0.0013053978
FBgn0265374,1,0.0013053978
FBgn0265378,1,0.0013053978
FBgn0265379,1,0.0013053978
FBgn0265380,1,0.0013053978
FBgn0265382,1,0.0013053978
FBgn0265383,1,0.0013053978
FBgn0265420,1,0.0013053978
FBgn0265421,1,0.0013053978
FBgn0265422,1,0.0013053978
FBgn0265424,1,0.0013053978
FBgn0265425,1,0.0013053978
FBgn0265426,1,0.0013053978
FBgn0265427,1,0.0013053978
FBgn0265428,1,0.0013053978
FBgn0265446,1,0.0013053978
FBgn0265449,1,0.0013053978
FBgn0265451,1,0.0013053978
FBgn0265452,1,0.0013053978
FBgn0265453,1,0.0013053978
FBgn0265454,1,0.0013053978
FBgn0265458,1,0.0013053978
FBgn0265467,1,0.0013053978
FBgn0265468,1,0.0013053978
FBgn0265470,1,0.0013053978
FBgn0265496,1,0.0013053978
FBgn0265497,1,0.0013053978
FBgn0265498,1,0.0013053978
FBgn0265500,1,0.0013053978
FBgn0265509,1,0.0013053978
FBgn0265511,1,0.0013053978
FBgn0265524,1,0.0013053978
FBgn0265525,1,0.0013053978
FBgn0265532,1,0.0013053978
FBgn0265536,1,0.0013053978
FBgn0265537,1,0.0013053978
FBgn0265538,1,0.0013053978
FBgn0265539,1,0.0013053978
FBgn0265544,1,0.0013053978
FBgn0265545,1,0.0013053978
FBgn0265546,1,0.0013053978
FBgn0265548,1,0.0013053978
FBgn0265550,1,0.0013053978
FBgn0265551,1,0.0013053978
FBgn0265574,1,0.0013053978
FBgn0265580,1,0.0013053978
FBgn0265581,1,0.0013053978
FBgn0265582,1,0.0013053978
FBgn0265584,1,0.0013053978
FBgn0265585,1,0.0013053978
FBgn0265586,1,0.0013053978
FBgn0265587,1,0.0013053978
FBgn0265588,1,0.0013053978
FBgn0265589,1,0.0013053978
FBgn0265590,1,0.0013053978
FBgn0265591,1,0.0013053978
FBgn0265592,1,0.0013053978
FBgn0265593,1,0.0013053978
FBgn0265594,1,0.0013053978
FBgn0265596,1,0.0013053978
FBgn0265605,1,0.0013053978
FBgn0265609,1,0.0013053978
FBgn0265611,1,0.0013053978
FBgn0265612,1,0.0013053978
FBgn0265613,1,0.0013053978
FBgn0265614,1,0.0013053978
FBgn0265625,1,0.0013053978
FBgn0265629,1,0.0013053978
FBgn0265633,1,0.0013053978
FBgn0265634,1,0.0013053978
FBgn0265636,1,0.0013053978
FBgn0265639,1,0.0013053978
FBgn0265640,1,0.0013053978
FBgn0265641,1,0.0013053978
FBgn0265642,1,0.0013053978
FBgn0265643,1,0.0013053978
FBgn0265644,1,0.0013053978
FBgn0265645,1,0.0013053978
FBgn0265646,1,0.0013053978
FBgn0265648,1,0.0013053978
FBgn0265649,1,0.0013053978
FBgn0265652,1,0.0013053978
FBgn0265653,1,0.0013053978
FBgn0265654,1,0.0013053978
FBgn0265655,1,0.0013053978
FBgn0265656,1,0.0013053978
FBgn0265657,1,0.0013053978
FBgn0265658,1,0.0013053978
FBgn0265660,1,0.0013053978
FBgn0265662,1,0.0013053978
FBgn0265663,1,0.0013053978
FBgn0265664,1,0.0013053978
FBgn0265665,1,0.0013053978
FBgn0265666,1,0.0013053978
FBgn0265667,1,0.0013053978
FBgn0265668,1,0.0013053978
FBgn0265671,1,0.0013053978
FBgn0265672,1,0.0013053978
FBgn0265674,1,0.0013053978
FBgn0265675,1,0.0013053978
FBgn0265676,1,0.0013053978
FBgn0265678,1,0.0013053978
FBgn0265681,1,0.0013053978
FBgn0265682,1,0.0013053978
FBgn0265684,1,0.0013053978
FBgn0265685,1,0.0013053978
FBgn0265686,1,0.0013053978
FBgn0265687,1,0.0013053978
FBgn0265688,1,0.0013053978
FBgn0265690,1,0.0013053978
FBgn0265691,1,0.0013053978
FBgn0265692,1,0.0013053978
FBgn0265693,1,0.0013053978
FBgn0265695,1,0.0013053978
FBgn0265697,1,0.0013053978
FBgn0265698,1,0.0013053978
FBgn0265699,1,0.0013053978
FBgn0265700,1,0.0013053978
FBgn0265701,1,0.0013053978
FBgn0265702,1,0.0013053978
FBgn0265703,1,0.0013053978
FBgn0265704,1,0.0013053978
FBgn0265705,1,0.0013053978
FBgn0265706,1,0.0013053978
FBgn0265707,1,0.0013053978
FBgn0265709,1,0.0013053978
FBgn0265711,1,0.0013053978
FBgn0265712,1,0.0013053978
FBgn0265713,1,0.0013053978
FBgn0265715,1,0.0013053978
FBgn0265716,1,0.0013053978
FBgn0265719,1,0.0013053978
FBgn0265720,1,0.0013053978
FBgn0265722,1,0.0013053978
FBgn0265723,1,0.0013053978
FBgn0265724,1,0.0013053978
FBgn0265727,1,0.0013053978
FBgn0265728,1,0.0013053978
FBgn0265729,1,0.0013053978
FBgn0265730,1,0.0013053978
FBgn0265731,1,0.0013053978
FBgn0265732,1,0.0013053978
FBgn0265733,1,0.0013053978
FBgn0265734,1,0.0013053978
FBgn0265735,1,0.0013053978
FBgn0265736,1,0.0013053978
FBgn0265737,1,0.0013053978
FBgn0265738,1,0.0013053978
FBgn0265739,1,0.0013053978
FBgn0265740,1,0.0013053978
FBgn0265741,1,0.0013053978
FBgn0265742,1,0.0013053978
FBgn0265743,1,0.0013053978
FBgn0265745,1,0.0013053978
FBgn0265746,1,0.0013053978
FBgn0265747,1,0.0013053978
FBgn0265748,1,0.0013053978
FBgn0265749,1,0.0013053978
FBgn0265750,1,0.0013053978
FBgn0265751,1,0.0013053978
FBgn0265752,1,0.0013053978
FBgn0265755,1,0.0013053978
FBgn0265756,1,0.0013053978
FBgn0265757,1,0.0013053978
FBgn0265758,1,0.0013053978
FBgn0265759,1,0.0013053978
FBgn0265760,1,0.0013053978
FBgn0265761,1,0.0013053978
FBgn0265764,1,0.0013053978
FBgn0265765,1,0.0013053978
FBgn0265766,1,0.0013053978
FBgn0265785,1,0.0013053978
FBgn0265786,1,0.0013053978
FBgn0265787,1,0.0013053978
FBgn0265789,1,0.0013053978
FBgn0265790,1,0.0013053978
FBgn0265791,1,0.0013053978
FBgn0265792,1,0.0013053978
FBgn0265794,1,0.0013053978
FBgn0265795,1,0.0013053978
FBgn0265796,1,0.0013053978
FBgn0265797,1,0.0013053978
FBgn0265798,1,0.0013053978
FBgn0265800,1,0.0013053978
FBgn0265801,1,0.0013053978
FBgn0265802,1,0.0013053978
FBgn0265803,1,0.0013053978
FBgn0265804,1,0.0013053978
FBgn0265805,1,0.0013053978
FBgn0265806,1,0.0013053978
FBgn0265808,1,0.0013053978
FBgn0265809,1,0.0013053978
FBgn0265810,1,0.0013053978
FBgn0265812,1,0.0013053978
FBgn0265813,1,0.0013053978
FBgn0265814,1,0.0013053978
FBgn0265815,1,0.0013053978
FBgn0265816,1,0.0013053978
FBgn0265817,1,0.0013053978
FBgn0265818,1,0.0013053978
FBgn0265819,1,0.0013053978
FBgn0265820,1,0.0013053978
FBgn0265821,1,0.0013053978
FBgn0265822,1,0.0013053978
FBgn0265823,1,0.0013053978
FBgn0265825,1,0.0013053978
FBgn0265826,1,0.0013053978
FBgn0265827,1,0.0013053978
FBgn0265828,1,0.0013053978
FBgn0265829,1,0.0013053978
FBgn0265832,1,0.0013053978
FBgn0265834,1,0.0013053978
FBgn0265837,1,0.0013053978
FBgn0265838,1,0.0013053978
FBgn0265839,1,0.0013053978
FBgn0265840,1,0.0013053978
FBgn0265841,1,0.0013053978
FBgn0265842,1,0.0013053978
FBgn0265843,1,0.0013053978
FBgn0265844,1,0.0013053978
FBgn0265845,1,0.0013053978
FBgn0265846,1,0.0013053978
FBgn0265847,1,0.0013053978
FBgn0265849,1,0.0013053978
FBgn0265851,1,0.0013053978
FBgn0265852,1,0.0013053978
FBgn0265854,1,0.0013053978
FBgn0265855,1,0.0013053978
FBgn0265856,1,0.0013053978
FBgn0265857,1,0.0013053978
FBgn0265858,1,0.0013053978
FBgn0265859,1,0.0013053978
FBgn0265860,1,0.0013053978
FBgn0265861,1,0.0013053978
FBgn0265862,1,0.0013053978
FBgn0265863,1,0.0013053978
FBgn0265864,1,0.0013053978
FBgn0265865,1,0.0013053978
FBgn0265866,1,0.0013053978
FBgn0265868,1,0.0013053978
FBgn0265871,1,0.0013053978
FBgn0265872,1,0.0013053978
FBgn0265873,1,0.0013053978
FBgn0265874,1,0.0013053978
FBgn0265875,1,0.0013053978
FBgn0265876,1,0.0013053978
FBgn0265878,1,0.0013053978
FBgn0265879,1,0.0013053978
FBgn0265880,1,0.0013053978
FBgn0265881,1,0.0013053978
FBgn0265882,1,0.0013053978
FBgn0265886,1,0.0013053978
FBgn0265887,1,0.0013053978
FBgn0265889,1,0.0013053978
FBgn0265891,1,0.0013053978
FBgn0265892,1,0.0013053978
FBgn0265893,1,0.0013053978
FBgn0265896,1,0.0013053978
FBgn0265897,1,0.0013053978
FBgn0265899,1,0.0013053978
FBgn0265900,1,0.0013053978
FBgn0265901,1,0.0013053978
FBgn0265902,1,0.0013053978
FBgn0265903,1,0.0013053978
FBgn0265905,1,0.0013053978
FBgn0265908,1,0.0013053978
FBgn0265909,1,0.0013053978
FBgn0265910,1,0.0013053978
FBgn0265911,1,0.0013053978
FBgn0265912,1,0.0013053978
FBgn0265913,1,0.0013053978
FBgn0265914,1,0.0013053978
FBgn0265915,1,0.0013053978
FBgn0265916,1,0.0013053978
FBgn0265917,1,0.0013053978
FBgn0265918,1,0.0013053978
FBgn0265919,1,0.0013053978
FBgn0265921,1,0.0013053978
FBgn0265923,1,0.0013053978
FBgn0265924,1,0.0013053978
FBgn0265925,1,0.0013053978
FBgn0265926,1,0.0013053978
FBgn0265927,1,0.0013053978
FBgn0265928,1,0.0013053978
FBgn0265929,1,0.0013053978
FBgn0265930,1,0.0013053978
FBgn0265932,1,0.0013053978
FBgn0265934,1,0.0013053978
FBgn0265938,1,0.0013053978
FBgn0265940,1,0.0013053978
FBgn0265941,1,0.0013053978
FBgn0265943,1,0.0013053978
FBgn0265944,1,0.0013053978
FBgn0265945,1,0.0013053978
FBgn0265946,1,0.0013053978
FBgn0265947,1,0.0013053978
FBgn0265948,1,0.0013053978
FBgn0265949,1,0.0013053978
FBgn0265950,1,0.0013053978
FBgn0265951,1,0.0013053978
FBgn0265952,1,0.0013053978
FBgn0265955,1,0.0013053978
FBgn0265956,1,0.0013053978
FBgn0265960,1,0.0013053978
FBgn0265962,1,0.0013053978
FBgn0265963,1,0.0013053978
FBgn0265964,1,0.0013053978
FBgn0265965,1,0.0013053978
FBgn0265966,1,0.0013053978
FBgn0265976,1,0.0013053978
FBgn0265977,1,0.0013053978
FBgn0265978,1,0.0013053978
FBgn0265979,1,0.0013053978
FBgn0265982,1,0.0013053978
FBgn0265983,1,0.0013053978
FBgn0265984,1,0.0013053978
FBgn0265985,1,0.0013053978
FBgn0265986,1,0.0013053978
FBgn0265992,1,0.0013053978
FBgn0265993,1,0.0013053978
FBgn0265994,1,0.0013053978
FBgn0265995,1,0.0013053978
FBgn0265996,1,0.0013053978
FBgn0265997,1,0.0013053978
FBgn0265999,1,0.0013053978
FBgn0266001,1,0.0013053978
FBgn0266002,1,0.0013053978
FBgn0266007,1,0.0013053978
FBgn0266009,1,0.0013053978
FBgn0266010,1,0.0013053978
FBgn0266011,1,0.0013053978
FBgn0266020,1,0.0013053978
FBgn0266021,1,0.0013053978
FBgn0266022,1,0.0013053978
FBgn0266023,1,0.0013053978
FBgn0266024,1,0.0013053978
FBgn0266026,1,0.0013053978
FBgn0266027,1,0.0013053978
FBgn0266028,1,0.0013053978
FBgn0266029,1,0.0013053978
FBgn0266031,1,0.0013053978
FBgn0266032,1,0.0013053978
FBgn0266033,1,0.0013053978
FBgn0266034,1,0.0013053978
FBgn0266035,1,0.0013053978
FBgn0266038,1,0.0013053978
FBgn0266039,1,0.0013053978
FBgn0266040,1,0.0013053978
FBgn0266041,1,0.0013053978
FBgn0266042,1,0.0013053978
FBgn0266043,1,0.0013053978
FBgn0266044,1,0.0013053978
FBgn0266046,1,0.0013053978
FBgn0266047,1,0.0013053978
FBgn0266048,1,0.0013053978
FBgn0266049,1,0.0013053978
FBgn0266051,1,0.0013053978
FBgn0266052,1,0.0013053978
FBgn0266065,1,0.0013053978
FBgn0266066,1,0.0013053978
FBgn0266067,1,0.0013053978
FBgn0266069,1,0.0013053978
FBgn0266070,1,0.0013053978
FBgn0266071,1,0.0013053978
FBgn0266072,1,0.0013053978
FBgn0266073,1,0.0013053978
FBgn0266074,1,0.0013053978
FBgn0266086,1,0.0013053978
FBgn0266087,1,0.0013053978
FBgn0266088,1,0.0013053978
FBgn0266094,1,0.0013053978
FBgn0266095,1,0.0013053978
FBgn0266102,1,0.0013053978
FBgn0266111,1,0.0013053978
FBgn0266114,1,0.0013053978
FBgn0266115,1,0.0013053978
FBgn0266116,1,0.0013053978
FBgn0266117,1,0.0013053978
FBgn0266124,1,0.0013053978
FBgn0266138,1,0.0013053978
FBgn0266141,1,0.0013053978
FBgn0266142,1,0.0013053978
FBgn0266143,1,0.0013053978
FBgn0266144,1,0.0013053978
FBgn0266147,1,0.0013053978
FBgn0266148,1,0.0013053978
FBgn0266149,1,0.0013053978
FBgn0266150,1,0.0013053978
FBgn0266151,1,0.0013053978
FBgn0266152,1,0.0013053978
FBgn0266153,1,0.0013053978
FBgn0266154,1,0.0013053978
FBgn0266155,1,0.0013053978
FBgn0266157,1,0.0013053978
FBgn0266158,1,0.0013053978
FBgn0266159,1,0.0013053978
FBgn0266160,1,0.0013053978
FBgn0266161,1,0.0013053978
FBgn0266162,1,0.0013053978
FBgn0266164,1,0.0013053978
FBgn0266166,1,0.0013053978
FBgn0266167,1,0.0013053978
FBgn0266168,1,0.0013053978
FBgn0266169,1,0.0013053978
FBgn0266179,1,0.0013053978
FBgn0266182,1,0.0013053978
FBgn0266183,1,0.0013053978
FBgn0266196,1,0.0013053978
FBgn0266197,1,0.0013053978
FBgn0266200,1,0.0013053978
FBgn0266201,1,0.0013053978
FBgn0266202,1,0.0013053978
FBgn0266203,1,0.0013053978
FBgn0266204,1,0.0013053978
FBgn0266205,1,0.0013053978
FBgn0266206,1,0.0013053978
FBgn0266207,1,0.0013053978
FBgn0266208,1,0.0013053978
FBgn0266209,1,0.0013053978
FBgn0266210,1,0.0013053978
FBgn0266211,1,0.0013053978
FBgn0266212,1,0.0013053978
FBgn0266213,1,0.0013053978
FBgn0266215,1,0.0013053978
FBgn0266216,1,0.0013053978
FBgn0266217,1,0.0013053978
FBgn0266218,1,0.0013053978
FBgn0266220,1,0.0013053978
FBgn0266223,1,0.0013053978
FBgn0266225,1,0.0013053978
FBgn0266227,1,0.0013053978
FBgn0266228,1,0.0013053978
FBgn0266229,1,0.0013053978
FBgn0266231,1,0.0013053978
FBgn0266232,1,0.0013053978
FBgn0266233,1,0.0013053978
FBgn0266235,1,0.0013053978
FBgn0266237,1,0.0013053978
FBgn0266238,1,0.0013053978
FBgn0266239,1,0.0013053978
FBgn0266240,1,0.0013053978
FBgn0266241,1,0.0013053978
FBgn0266242,1,0.0013053978
FBgn0266243,1,0.0013053978
FBgn0266244,1,0.0013053978
FBgn0266245,1,0.0013053978
FBgn0266246,1,0.0013053978
FBgn0266247,1,0.0013053978
FBgn0266249,1,0.0013053978
FBgn0266250,1,0.0013053978
FBgn0266251,1,0.0013053978
FBgn0266252,1,0.0013053978
FBgn0266254,1,0.0013053978
FBgn0266255,1,0.0013053978
FBgn0266256,1,0.0013053978
FBgn0266260,1,0.0013053978
FBgn0266263,1,0.0013053978
FBgn0266264,1,0.0013053978
FBgn0266275,1,0.0013053978
FBgn0266276,1,0.0013053978
FBgn0266280,1,0.0013053978
FBgn0266284,1,0.0013053978
FBgn0266302,1,0.0013053978
FBgn0266304,1,0.0013053978
FBgn0266306,1,0.0013053978
FBgn0266307,1,0.0013053978
FBgn0266309,1,0.0013053978
FBgn0266310,1,0.0013053978
FBgn0266311,1,0.0013053978
FBgn0266312,1,0.0013053978
FBgn0266314,1,0.0013053978
FBgn0266315,1,0.0013053978
FBgn0266317,1,0.0013053978
FBgn0266320,1,0.0013053978
FBgn0266321,1,0.0013053978
FBgn0266323,1,0.0013053978
FBgn0266324,1,0.0013053978
FBgn0266325,1,0.0013053978
FBgn0266327,1,0.0013053978
FBgn0266330,1,0.0013053978
FBgn0266331,1,0.0013053978
FBgn0266348,1,0.0013053978
FBgn0266350,1,0.0013053978
FBgn0266351,1,0.0013053978
FBgn0266352,1,0.0013053978
FBgn0266355,1,0.0013053978
FBgn0266356,1,0.0013053978
FBgn0266357,1,0.0013053978
FBgn0266358,1,0.0013053978
FBgn0266359,1,0.0013053978
FBgn0266360,1,0.0013053978
FBgn0266362,1,0.0013053978
FBgn0266365,1,0.0013053978
FBgn0266366,1,0.0013053978
FBgn0266371,1,0.0013053978
FBgn0266376,1,0.0013053978
FBgn0266378,1,0.0013053978
FBgn0266381,1,0.0013053978
FBgn0266382,1,0.0013053978
FBgn0266383,1,0.0013053978
FBgn0266388,1,0.0013053978
FBgn0266389,1,0.0013053978
FBgn0266390,1,0.0013053978
FBgn0266392,1,0.0013053978
FBgn0266394,1,0.0013053978
FBgn0266396,1,0.0013053978
FBgn0266397,1,0.0013053978
FBgn0266398,1,0.0013053978
FBgn0266399,1,0.0013053978
FBgn0266400,1,0.0013053978
FBgn0266401,1,0.0013053978
FBgn0266402,1,0.0013053978
FBgn0266404,1,0.0013053978
FBgn0266407,1,0.0013053978
FBgn0266412,1,0.0013053978
FBgn0266414,1,0.0013053978
FBgn0266415,1,0.0013053978
FBgn0266416,1,0.0013053978
FBgn0266419,1,0.0013053978
FBgn0266442,1,0.0013053978
FBgn0266448,1,0.0013053978
FBgn0266451,1,0.0013053978
FBgn0266457,1,0.0013053978
FBgn0266488,1,0.0013053978
FBgn0266489,1,0.0013053978
FBgn0266491,1,0.0013053978
FBgn0266535,1,0.0013053978
FBgn0266536,1,0.0013053978
FBgn0266537,1,0.0013053978
FBgn0266549,1,0.0013053978
FBgn0266564,1,0.0013053978
FBgn0266565,1,0.0013053978
FBgn0266578,1,0.0013053978
FBgn0266582,1,0.0013053978
FBgn0266586,1,0.0013053978
FBgn0266587,1,0.0013053978
FBgn0266588,1,0.0013053978
FBgn0266592,1,0.0013053978
FBgn0266593,1,0.0013053978
FBgn0266595,1,0.0013053978
FBgn0266596,1,0.0013053978
FBgn0266615,1,0.0013053978
FBgn0266616,1,0.0013053978
FBgn0266618,1,0.0013053978
FBgn0266619,1,0.0013053978
FBgn0266620,1,0.0013053978
FBgn0266623,1,0.0013053978
FBgn0266624,1,0.0013053978
FBgn0266625,1,0.0013053978
FBgn0266629,1,0.0013053978
FBgn0266630,1,0.0013053978
FBgn0266635,1,0.0013053978
FBgn0266636,1,0.0013053978
FBgn0266637,1,0.0013053978
FBgn0266638,1,0.0013053978
FBgn0266639,1,0.0013053978
FBgn0266640,1,0.0013053978
FBgn0266641,1,0.0013053978
FBgn0266643,1,0.0013053978
FBgn0266644,1,0.0013053978
FBgn0266645,1,0.0013053978
FBgn0266646,1,0.0013053978
FBgn0266647,1,0.0013053978
FBgn0266648,1,0.0013053978
FBgn0266649,1,0.0013053978
FBgn0266650,1,0.0013053978
FBgn0266652,1,0.0013053978
FBgn0266653,1,0.0013053978
FBgn0266655,1,0.0013053978
FBgn0266656,1,0.0013053978
FBgn0266657,1,0.0013053978
FBgn0266666,1,0.0013053978
FBgn0266669,1,0.0013053978
FBgn0266670,1,0.0013053978
FBgn0266671,1,0.0013053978
FBgn0266674,1,0.0013053978
FBgn0266676,1,0.0013053978
FBgn0266677,1,0.0013053978
FBgn0266678,1,0.0013053978
FBgn0266681,1,0.0013053978
FBgn0266682,1,0.0013053978
FBgn0266683,1,0.0013053978
FBgn0266684,1,0.0013053978
FBgn0266685,1,0.0013053978
FBgn0266686,1,0.0013053978
FBgn0266687,1,0.0013053978
FBgn0266688,1,0.0013053978
FBgn0266690,1,0.0013053978
FBgn0266691,1,0.0013053978
FBgn0266693,1,0.0013053978
FBgn0266697,1,0.0013053978
FBgn0266698,1,0.0013053978
FBgn0266700,1,0.0013053978
FBgn0266701,1,0.0013053978
FBgn0266703,1,0.0013053978
FBgn0266705,1,0.0013053978
FBgn0266706,1,0.0013053978
FBgn0266709,1,0.0013053978
FBgn0266710,1,0.0013053978
FBgn0266723,1,0.0013053978
FBgn0266724,1,0.0013053978
FBgn0266725,1,0.0013053978
FBgn0266726,1,0.0013053978
FBgn0266727,1,0.0013053978
FBgn0266728,1,0.0013053978
FBgn0266729,1,0.0013053978
FBgn0266730,1,0.0013053978
FBgn0266732,1,0.0013053978
FBgn0266733,1,0.0013053978
FBgn0266735,1,0.0013053978
FBgn0266736,1,0.0013053978
FBgn0266737,1,0.0013053978
FBgn0266739,1,0.0013053978
FBgn0266740,1,0.0013053978
FBgn0266741,1,0.0013053978
FBgn0266742,1,0.0013053978
FBgn0266743,1,0.0013053978
FBgn0266748,1,0.0013053978
FBgn0266750,1,0.0013053978
FBgn0266751,1,0.0013053978
FBgn0266752,1,0.0013053978
FBgn0266762,1,0.0013053978
FBgn0266763,1,0.0013053978
FBgn0266766,1,0.0013053978
FBgn0266768,1,0.0013053978
FBgn0266771,1,0.0013053978
FBgn0266772,1,0.0013053978
FBgn0266773,1,0.0013053978
FBgn0266775,1,0.0013053978
FBgn0266776,1,0.0013053978
FBgn0266777,1,0.0013053978
FBgn0266778,1,0.0013053978
FBgn0266780,1,0.0013053978
FBgn0266781,1,0.0013053978
FBgn0266783,1,0.0013053978
FBgn0266784,1,0.0013053978
FBgn0266785,1,0.0013053978
FBgn0266786,1,0.0013053978
FBgn0266787,1,0.0013053978
FBgn0266788,1,0.0013053978
FBgn0266789,1,0.0013053978
FBgn0266790,1,0.0013053978
FBgn0266791,1,0.0013053978
FBgn0266795,1,0.0013053978
FBgn0266796,1,0.0013053978
FBgn0266797,1,0.0013053978
FBgn0266798,1,0.0013053978
FBgn0266799,1,0.0013053978
FBgn0266800,1,0.0013053978
FBgn0266802,1,0.0013053978
FBgn0266803,1,0.0013053978
FBgn0266804,1,0.0013053978
FBgn0266805,1,0.0013053978
FBgn0266806,1,0.0013053978
FBgn0266807,1,0.0013053978
FBgn0266808,1,0.0013053978
FBgn0266809,1,0.0013053978
FBgn0266810,1,0.0013053978
FBgn0266812,1,0.0013053978
FBgn0266814,1,0.0013053978
FBgn0266815,1,0.0013053978
FBgn0266816,1,0.0013053978
FBgn0266817,1,0.0013053978
FBgn0266818,1,0.0013053978
FBgn0266819,1,0.0013053978
FBgn0266820,1,0.0013053978
FBgn0266821,1,0.0013053978
FBgn0266822,1,0.0013053978
FBgn0266823,1,0.0013053978
FBgn0266824,1,0.0013053978
FBgn0266826,1,0.0013053978
